2013-11-29	263.228133368	6061880.68333
2013-11-30	258.154091268	6205766.2
2013-12-01	283.948437153	6819305.66667
2013-12-02	247.302373374	6215450.55
2013-12-03	232.041233152	5968100.51667
2013-12-04	222.824987833	5799243.13333
2013-12-05	216.086291842	5659299.98333
2013-12-06	200.890631413	5253892.68333
2013-12-07	218.706986224	5561937.36667
2013-12-08	254.521191315	6357430.31667
2013-12-09	235.704561684	5897328.13333
2013-12-10	227.646560118	5782905.56667
2013-12-11	204.68282662	5345496.7
2013-12-12	200.16186693	5265658.23333
2013-12-13	206.429205331	5405761.6
2013-12-14	208.015021162	5111345.1
2013-12-15	257.176439685	5955949.16667
2013-12-16	219.944335976	5519943.0
2013-12-17	213.556675801	5455305.28333
2013-12-18	206.477331902	5387200.06667
2013-12-19	214.242078339	5611857.0
2013-12-20	221.148664173	5794316.15
2013-12-21	245.735010149	6255184.68333
2013-12-22	268.80396962	6559354.46667
2013-12-23	247.943715626	6131152.2
2013-12-24	273.272378197	6706377.43333
2013-12-25	258.097705281	4703314.48333
2013-12-26	277.433383867	6405104.53333
2013-12-27	259.17225388	6367343.93333
2013-12-28	261.291378836	6331873.98333
2013-12-29	270.79261011	6269119.71667
2013-12-30	256.63274914	6237972.23333
2013-12-31	250.001960472	6278299.23333
